method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10
Sobol-CPI(1),488173.1577324378,0.873386603090353,41986.32711235047,0.0,-1862.0930542768037,3449.4790482077515,12789.400123588624,-2273.6957754541945,33147.05532325446,421137.42691143777,42364.891280878655,11817.778024426836,23414.3122490597
Sobol-CPI(100),488173.1577324378,0.873386603090353,46099.89234470586,-2.881567371953832e-10,-2941.999726626552,5709.535799628771,4776.679427536161,2805.533962605099,-3383.977339375939,421806.7870213855,105866.44122379337,9653.367628332166,35259.61329391327
PFI,488173.1577324378,0.873386603090353,157612.9159385452,519605.660278098,98917.29350622388,7108.782562673616,18863.256880511937,-482.99738248158246,98170.3608045447,1035988.2286938899,176439.63872088777,41886.46348596475,1091628.0017061362
CFI,488173.1577324378,0.873386603090353,48725.63356295024,0.0,304.8348048427724,5708.89203768369,12307.780047678098,5302.152804297162,86698.08799894742,741569.7295292972,142261.66443259566,16762.82981373946,44767.85639091587
cSAGEvf,488173.1577324378,0.873386603090353,939019.916702779,1293546.4321050192,833360.4364786325,-76580.6488300697,-139957.3151449929,-4675.795915571973,39251.26787115075,1595194.8071179986,288277.1725824275,141559.27486636722,2139876.500629114
scSAGEj,488173.1577324378,0.873386603090353,46537.055836354324,0.0,-2914.2673078484368,5660.692384698836,4859.700410624035,1838.5957021189388,-10335.536614822573,383265.8649423961,107422.01461191237,11894.391200454847,37410.27756021201
mSAGEvf,488173.1577324378,0.873386603090353,587957.3090550085,505713.2475282442,245687.7786986907,-117111.03159237187,-23700.042217802722,244855.96017588352,-18490.423338590655,1348501.9597378257,160817.43651336757,-5412.460228156298,1474405.128076538
cSAGE,488173.1577324378,0.873386603090353,378294.2972045243,703572.2205390319,246789.89125835104,9081.858722472189,12191.190281916728,1265.392043549482,83405.46068302184,789412.3598846274,178951.89937575578,65986.96853141663,974108.4282598986
mSAGE,488173.1577324378,0.873386603090353,269975.2634488359,566664.998077577,214104.2544496145,5286.593565438939,14803.666853431152,3485.2365326787476,82406.79395832696,969561.6040991327,152410.39485822286,57938.784208935926,1110523.7903706413
LOCO,488173.1577324378,0.873386603090353,-20395.314185943338,-6174.912750657939,-10236.326917767408,-23257.1113127165,-21992.176889118506,-17424.410102570022,-6557.74165093078,61162.997498727345,47179.44742608996,-25927.187672025408,-566.9026226009009
LOCO-W,488173.1577324378,0.873386603090353,121364.92921536963,43725.91132881736,-12830.247810727742,34421.10868267295,169951.90302789013,-17444.084922082573,127985.60874063741,-26642.425996643913,178254.23442207635,155399.05992573922,9868.850945478069
LOCI,488173.1577324378,0.873386603090353,1543856.1779499613,1310263.6782618389,1548944.6586513296,-191.55699316319078,-43344.60134795867,-48886.08156190207,161933.17403647536,1512729.7504612007,-430230.4147629407,-304145.23566196393,3282467.4349278184
